publishedDate,sourceLanguage,sourceRevisionId,sourceTitle,sourceURL,stats,targetLanguage,targetRevisionId,targetTitle,targetURL,translationId
20171213100249,en,750548765,Coconut production in Thailand,//en.wikipedia.org/wiki/Coconut production in Thailand,"{'any': 0.57822580645161, 'human': 0.51774193548387, 'mt': 0.060483870967742, 'mtSectionsCount': 4}",ru,89630864,Производство кокосового ореха в Таиланде,//ru.wikipedia.org/wiki/Производство кокосового ореха в Таиланде,405120
20180122162903,en,814771962,LSWR N15 class,//en.wikipedia.org/wiki/LSWR N15 class,"{'any': 0.86210485549693, 'human': 0.86096722660599, 'mt': 0.0011376288909329, 'mtSectionsCount': 3}",ru,90448290,LSWR N15 class,//ru.wikipedia.org/wiki/LSWR N15 class,405127
20171214195836,en,786241226,River Clwyd,//en.wikipedia.org/wiki/River Clwyd,"{'any': 0.83874665647688, 'human': 0.063049293083684, 'mt': 0.7756973633932, 'mtSectionsCount': 10}",ru,89660110,Клуйд,//ru.wikipedia.org/wiki/Клуйд,405314
20171214125406,en,815014618,Michael Parker (courtier),//en.wikipedia.org/wiki/Michael Parker (courtier),"{'any': 0.72925130586187, 'human': 0.70835751596053, 'mt': 0.020893789901335, 'mtSectionsCount': 5}",ru,89652414,"Паркер, Майкл","//ru.wikipedia.org/wiki/Паркер, Майкл",405496
20171214080740,en,810402158,List of file signatures,//en.wikipedia.org/wiki/List of file signatures,"{'any': 1.0006482281763, 'human': 0.25108038029386, 'mt': 0.74956784788245, 'mtSectionsCount': 5}",ru,89647928,Список сигнатур файлов,//ru.wikipedia.org/wiki/Список сигнатур файлов,405502
20171214122936,en,812100668,Daniel Ammann,//en.wikipedia.org/wiki/Daniel Ammann,"{'any': 0.7661996497373, 'human': 0.74080560420315, 'mt': 0.025394045534151, 'mtSectionsCount': 3}",ru,89651957,Участница:Axlesaery/Черновик,//ru.wikipedia.org/wiki/Участница:Axlesaery/Черновик,405577
20171214203225,en,812905064,Lake Vyrnwy,//en.wikipedia.org/wiki/Lake Vyrnwy,"{'any': 0.19337016574586, 'human': 0.18461538461538, 'mt': 0.0087547811304717, 'mtSectionsCount': 4}",ru,89660220,Вирнуи (озеро),//ru.wikipedia.org/wiki/Вирнуи (озеро),405766
20171214203808,en,814306850,Pen y Fan,//en.wikipedia.org/wiki/Pen y Fan,"{'any': 0.24935732647815, 'human': 0.034605497330433, 'mt': 0.21475182914772, 'mtSectionsCount': 4}",ru,89660557,Пен-и-Ван,//ru.wikipedia.org/wiki/Пен-и-Ван,405776
20171214204349,en,814318625,Carnedd Llewelyn,//en.wikipedia.org/wiki/Carnedd Llewelyn,"{'any': 0.5372323921812, 'human': 0.3445547626435, 'mt': 0.1926776295377, 'mtSectionsCount': 4}",ru,89660690,Карнед-Ллевелин,//ru.wikipedia.org/wiki/Карнед-Ллевелин,405785
20171214205429,en,804635476,Statute of Rhuddlan,//en.wikipedia.org/wiki/Statute of Rhuddlan,"{'any': 0.49300748693318, 'human': 0.22008758299195, 'mt': 0.27291990394123, 'mtSectionsCount': 4}",ru,89660808,Ридланский статут,//ru.wikipedia.org/wiki/Ридланский статут,405790
20171214221125,en,801780277,Petals on the Wind,//en.wikipedia.org/wiki/Petals on the Wind,"{'any': 0.38943894389439, 'human': 0.37021452145215, 'mt': 0.019224422442244, 'mtSectionsCount': 2}",ru,89661852,Лепестки на ветру,//ru.wikipedia.org/wiki/Лепестки на ветру,405794
20171214210448,en,814435622,"Flint, Flintshire","//en.wikipedia.org/wiki/Flint, Flintshire","{'any': 0.27268663388467, 'human': 0.002905677246312, 'mt': 0.26978095663835, 'mtSectionsCount': 11}",ru,89661009,Флинт (Уэльс),//ru.wikipedia.org/wiki/Флинт (Уэльс),405795
20171214211703,en,810760457,Burry Port,//en.wikipedia.org/wiki/Burry Port,"{'any': 0.24745596868885, 'human': 0.0036203522504892, 'mt': 0.24383561643836, 'mtSectionsCount': 12}",ru,89661180,Барри-Порт,//ru.wikipedia.org/wiki/Барри-Порт,405797
20171215104533,en,803611018,Martín Vizcarra,//en.wikipedia.org/wiki/Martín Vizcarra,"{'any': 0.32378223495702, 'human': 0.32378223495702, 'mt': 0, 'mtSectionsCount': 0}",ru,89668364,"Вискарра, Мартин","//ru.wikipedia.org/wiki/Вискарра, Мартин",405934
20171215110335,en,801015859,Trans-Israel pipeline,//en.wikipedia.org/wiki/Trans-Israel pipeline,"{'any': 0.74739583333333, 'human': 0.740625, 'mt': 0.0067708333333333, 'mtSectionsCount': 2}",ru,89668655,Участница:Axlesaery/Черновик,//ru.wikipedia.org/wiki/Участница:Axlesaery/Черновик,405935
20171215114132,en,795452796,If There Be Thorns,//en.wikipedia.org/wiki/If There Be Thorns,"{'any': 0.42288418708241, 'human': 0.42288418708241, 'mt': 0, 'mtSectionsCount': 0}",ru,89669179,Сквозь тернии,//ru.wikipedia.org/wiki/Сквозь тернии,405939
20171215135702,en,806758260,Rainbow Valley,//en.wikipedia.org/wiki/Rainbow Valley,"{'any': 0.24355955184472, 'human': 0.2425604795547, 'mt': 0.00099907229001641, 'mtSectionsCount': 1}",ru,89671300,Аня и Долина Радуг,//ru.wikipedia.org/wiki/Аня и Долина Радуг,405967
20171215193341,en,806117862,The Blue Castle,//en.wikipedia.org/wiki/The Blue Castle,"{'any': 0.38782091033114, 'human': 0.3776509983877, 'mt': 0.010169911943445, 'mtSectionsCount': 2}",ru,89676800,Голубой замок,//ru.wikipedia.org/wiki/Голубой замок,406051
20180102233243,en,810365241,Battle of Kulbiyow,//en.wikipedia.org/wiki/Battle of Kulbiyow,"{'any': 0.41670193257159, 'human': 0.41571448723374, 'mt': 0.00098744533784737, 'mtSectionsCount': 1}",ru,90028526,Battle of Kulbiyow,//ru.wikipedia.org/wiki/Battle of Kulbiyow,406097
20171215214412,en,807602795,Ktuts monastery,//en.wikipedia.org/wiki/Ktuts monastery,"{'any': 0.8515057113188, 'human': 0.56542056074766, 'mt': 0.28608515057113, 'mtSectionsCount': 10}",ru,89678631,Монастырь Ктуц,//ru.wikipedia.org/wiki/Монастырь Ктуц,406100
20171216161358,en,809203113,Petrie Museum of Egyptian Archaeology,//en.wikipedia.org/wiki/Petrie Museum of Egyptian Archaeology,"{'any': 0.47715458276334, 'human': 0.46388508891929, 'mt': 0.013269493844049, 'mtSectionsCount': 6}",ru,89689863,Музей Египетской Археологии Питри,//ru.wikipedia.org/wiki/Музей Египетской Археологии Питри,406441
20171219154101,en,814354991,Welshpool,//en.wikipedia.org/wiki/Welshpool,"{'any': 0.37430478309232, 'human': 0.050889877641824, 'mt': 0.3234149054505, 'mtSectionsCount': 10}",ru,89712064,Уэлшпул,//ru.wikipedia.org/wiki/Уэлшпул,406812
20171218025959,en,813204269,University of Economics Varna,//en.wikipedia.org/wiki/University of Economics Varna,"{'any': 0.2596295207292, 'human': 0.20758600411644, 'mt': 0.052043516612761, 'mtSectionsCount': 6}",ru,89718496,Экономический университет-Варна,//ru.wikipedia.org/wiki/Экономический университет-Варна,406968
20171218030907,en,707166645,Innovative University of Eurasia,//en.wikipedia.org/wiki/Innovative University of Eurasia,"{'any': 0.65122455001475, 'human': 0.60312776630274, 'mt': 0.048096783712009, 'mtSectionsCount': 7}",ru,89718572,Инновационный евразийский университет,//ru.wikipedia.org/wiki/Инновационный евразийский университет,406969
20171218031922,en,776716422,Neapolis University Paphos,//en.wikipedia.org/wiki/Neapolis University Paphos,"{'any': 0.49107856191744, 'human': 0.44580559254328, 'mt': 0.045272969374168, 'mtSectionsCount': 3}",ru,89718634,Неапольский университет в г. Пафос,//ru.wikipedia.org/wiki/Неапольский университет в г. Пафос,406970
20171218032410,en,700835849,"University of Science and Technology, Liaoning","//en.wikipedia.org/wiki/University of Science and Technology, Liaoning","{'any': 0.71532846715328, 'human': 0.70016844469399, 'mt': 0.015160022459293, 'mtSectionsCount': 3}",ru,89718663,Ляонинский университет науки и технологии,//ru.wikipedia.org/wiki/Ляонинский университет науки и технологии,406971
20171218105144,en,807859362,List of sequenced plant genomes,//en.wikipedia.org/wiki/List of sequenced plant genomes,"{'any': 0.8446920346826, 'human': 0.52167662518532, 'mt': 0.32301540949728, 'mtSectionsCount': 33}",ru,89723607,Список растений с секвенированным геномом,//ru.wikipedia.org/wiki/Список растений с секвенированным геномом,407092
20171218153702,en,812664060,KV5,//en.wikipedia.org/wiki/KV5,"{'any': 0.42952674897119, 'human': 0.42772633744856, 'mt': 0.0018004115226337, 'mtSectionsCount': 1}",ru,89728505,KV5,//ru.wikipedia.org/wiki/KV5,407212
20171218204508,en,815971981,Christmas jumper,//en.wikipedia.org/wiki/Christmas jumper,"{'any': 0.29454976303318, 'human': 0.26800947867299, 'mt': 0.02654028436019, 'mtSectionsCount': 3}",ru,89734115,Рождественский свитер,//ru.wikipedia.org/wiki/Рождественский свитер,407330
20171219080137,en,812397804,Volleyball variations,//en.wikipedia.org/wiki/Volleyball variations,"{'any': 0.15850134177389, 'human': 0.15303103282185, 'mt': 0.0054703089520402, 'mtSectionsCount': 7}",ru,89740181,Волейбольные вариации,//ru.wikipedia.org/wiki/Волейбольные вариации,407438
20171219104257,en,801556169,Turkish Volleyball Federation,//en.wikipedia.org/wiki/Turkish Volleyball Federation,"{'any': 0.83408531583265, 'human': 0.80639868744873, 'mt': 0.027686628383921, 'mtSectionsCount': 8}",ru,89742499,Федерация волейбола Турции,//ru.wikipedia.org/wiki/Федерация волейбола Турции,407493
20171219115230,en,807587068,Hande Baladın,//en.wikipedia.org/wiki/Hande Baladın,"{'any': 0.87666297117517, 'human': 0.85809312638581, 'mt': 0.018569844789357, 'mtSectionsCount': 6}",ru,89743459,Ханде Баладин,//ru.wikipedia.org/wiki/Ханде Баладин,407513
20171219122203,en,765642000,Seeds of Yesterday,//en.wikipedia.org/wiki/Seeds of Yesterday,"{'any': 0.2927614497871, 'human': 0.29161906740056, 'mt': 0.0011423823865407, 'mtSectionsCount': 1}",ru,89743879,Семена прошлого,//ru.wikipedia.org/wiki/Семена прошлого,407516
20171221133645,en,812858499,Rhymney,//en.wikipedia.org/wiki/Rhymney,"{'any': 0.27718676122931, 'human': 0.00049251379038613, 'mt': 0.27669424743893, 'mtSectionsCount': 8}",ru,89747584,Римни,//ru.wikipedia.org/wiki/Римни,407566
20171221105458,en,812858065,Retrocausality,//en.wikipedia.org/wiki/Retrocausality,"{'any': 0.56699532296802, 'human': 0.5642143850335, 'mt': 0.0027809379345216, 'mtSectionsCount': 5}",ru,89779756,Ретропричинность,//ru.wikipedia.org/wiki/Ретропричинность,407775
20171220133619,en,742697315,Armin Mohler,//en.wikipedia.org/wiki/Armin Mohler,"{'any': 0.98065567094278, 'human': 0.97189981673794, 'mt': 0.0087558542048463, 'mtSectionsCount': 3}",ru,89764057,"Молер, Армин","//ru.wikipedia.org/wiki/Молер, Армин",407782
20171221115208,en,815533040,Massimo Pigliucci,//en.wikipedia.org/wiki/Massimo Pigliucci,"{'any': 0.37851363750104, 'human': 0.12478104929519, 'mt': 0.25373258820586, 'mtSectionsCount': 12}",ru,89780588,Участница:Axlesaery/Черновик,//ru.wikipedia.org/wiki/Участница:Axlesaery/Черновик,407790
20171220093428,en,812644350,Brave (web browser),//en.wikipedia.org/wiki/Brave (web browser),"{'any': 0.54474708171206, 'human': 0.13092240787366, 'mt': 0.41382467383841, 'mtSectionsCount': 12}",ru,89760529,Brave (веб-браузер),//ru.wikipedia.org/wiki/Brave (веб-браузер),407792
20171220152843,en,782590087,Hilde Mangold,//en.wikipedia.org/wiki/Hilde Mangold,"{'any': 0.91243158717748, 'human': 0.88636955955173, 'mt': 0.026062027625749, 'mtSectionsCount': 5}",ru,89765912,Хильда Мангольд,//ru.wikipedia.org/wiki/Хильда Мангольд,407890
20171223143013,en,756371586,Soviet socialist patriotism,//en.wikipedia.org/wiki/Soviet socialist patriotism,"{'any': 0.87291024184386, 'human': 0.85456906346372, 'mt': 0.018341178380133, 'mtSectionsCount': 2}",ru,89818230,Советский патриотизм,//ru.wikipedia.org/wiki/Советский патриотизм,407910
20171221125207,en,732757113,Diplomatic cable,//en.wikipedia.org/wiki/Diplomatic cable,"{'any': 0.65053050397878, 'human': 0.62997347480106, 'mt': 0.020557029177719, 'mtSectionsCount': 3}",ru,89781440,Дипломатическая телеграмма,//ru.wikipedia.org/wiki/Дипломатическая телеграмма,408198
20171223143303,en,786176706,Aji Chay,//en.wikipedia.org/wiki/Aji Chay,"{'any': 0.625, 'human': 0.33462389380531, 'mt': 0.29037610619469, 'mtSectionsCount': 2}",ru,89814292,Тельхеруд,//ru.wikipedia.org/wiki/Тельхеруд,408239
20171222203856,en,788233632,Ramphotyphlops exocoeti,//en.wikipedia.org/wiki/Ramphotyphlops exocoeti,"{'any': 0.234506503443, 'human': 0.22609028309105, 'mt': 0.008416220351951, 'mtSectionsCount': 1}",ru,89806701,Ramphotyphlops exocoeti,//ru.wikipedia.org/wiki/Ramphotyphlops exocoeti,408241
20171222154740,en,801688019,Zor Sanjak,//en.wikipedia.org/wiki/Zor Sanjak,"{'any': 0.27083333333333, 'human': 0.2562984496124, 'mt': 0.01453488372093, 'mtSectionsCount': 2}",ru,89783215,Дейр-эз-Зор (санджак),//ru.wikipedia.org/wiki/Дейр-эз-Зор (санджак),408242
20171221154753,en,677779987,Postage stamps and postal history of Nauru,//en.wikipedia.org/wiki/Postage stamps and postal history of Nauru,"{'any': 1.1885714285714, 'human': 1.1005714285714, 'mt': 0.088, 'mtSectionsCount': 3}",ru,89784116,История почты и почтовых марок Науру,//ru.wikipedia.org/wiki/История почты и почтовых марок Науру,408253
20171221160556,en,816459364,Havana Film Festival,//en.wikipedia.org/wiki/Havana Film Festival,"{'any': 1.0260376385666, 'human': 1.0046403712297, 'mt': 0.021397267336943, 'mtSectionsCount': 3}",ru,89784340,Гаванский кинофестиваль,//ru.wikipedia.org/wiki/Гаванский кинофестиваль,408277
20171221163359,en,812955059,Griffith Park,//en.wikipedia.org/wiki/Griffith Park,"{'any': 0.035249706677549, 'human': 0.034331479875529, 'mt': 0.0009182268020201, 'mtSectionsCount': 1}",ru,89784752,Griffith Park,//ru.wikipedia.org/wiki/Griffith Park,408294
20171222120516,en,802452340,Email hacking,//en.wikipedia.org/wiki/Email hacking,"{'any': 0.59089098393308, 'human': 0.58504846633913, 'mt': 0.005842517593945, 'mtSectionsCount': 2}",ru,89797907,Взлом электронной почты,//ru.wikipedia.org/wiki/Взлом электронной почты,408302
20171223104335,en,812783341,Root nodule,//en.wikipedia.org/wiki/Root nodule,"{'any': 0.86243386243386, 'human': 0.85985288424313, 'mt': 0.0025809781907343, 'mtSectionsCount': 4}",ru,89814854,Корневые клубеньки,//ru.wikipedia.org/wiki/Корневые клубеньки,408375
20180109145519,en,784511364,Rake receiver,//en.wikipedia.org/wiki/Rake receiver,"{'any': 1.0137026239067, 'human': 0.70291545189504, 'mt': 0.31078717201166, 'mtSectionsCount': 5}",ru,90173112,Рейк-приемник,//ru.wikipedia.org/wiki/Рейк-приемник,408567
20171222142252,en,813272504,Paul Burke (actor),//en.wikipedia.org/wiki/Paul Burke (actor),"{'any': 0.059178149606299, 'human': 0.059178149606299, 'mt': 0, 'mtSectionsCount': 0}",ru,89800314,"Берк, Пол (актёр)","//ru.wikipedia.org/wiki/Берк, Пол (актёр)",408640
20171222161524,en,813587853,Outlander (novel),//en.wikipedia.org/wiki/Outlander (novel),"{'any': 0.52299376299376, 'human': 0.50503118503119, 'mt': 0.017962577962578, 'mtSectionsCount': 2}",ru,89802136,Чужестранка (роман),//ru.wikipedia.org/wiki/Чужестранка (роман),408652
20171223170145,en,814556183,The Cockpit (OVA),//en.wikipedia.org/wiki/The Cockpit (OVA),"{'any': 1.2990638582414, 'human': 1.2933801404213, 'mt': 0.005683717820127, 'mtSectionsCount': 2}",ru,89820979,The Cockpit (OVA),//ru.wikipedia.org/wiki/The Cockpit (OVA),408682
20180109153824,en,808455903,Mark Miller (actor),//en.wikipedia.org/wiki/Mark Miller (actor),"{'any': 0.89113992436521, 'human': 0.8646677471637, 'mt': 0.026472177201513, 'mtSectionsCount': 3}",ru,89840616,Марк Миллер,//ru.wikipedia.org/wiki/Марк Миллер,408734
20171222221529,en,813998031,SpaceIL,//en.wikipedia.org/wiki/SpaceIL,"{'any': 0.94142259414226, 'human': 0.92753898820844, 'mt': 0.013883605933815, 'mtSectionsCount': 5}",ru,89808452,SpaceIL,//ru.wikipedia.org/wiki/SpaceIL,408772
20171223020216,en,809500596,Hypersensitive response,//en.wikipedia.org/wiki/Hypersensitive response,"{'any': 1.004425711275, 'human': 0.78714436248683, 'mt': 0.2172813487882, 'mtSectionsCount': 4}",ru,89810068,Гиперчувствительный ответ,//ru.wikipedia.org/wiki/Гиперчувствительный ответ,408815
20171223103448,en,811853822,Aleppo Artillery School massacre,//en.wikipedia.org/wiki/Aleppo Artillery School massacre,"{'any': 0.91982182628062, 'human': 0.91982182628062, 'mt': 0, 'mtSectionsCount': 0}",ru,89814735,Стрельба в артиллерийском училище в Алеппо,//ru.wikipedia.org/wiki/Стрельба в артиллерийском училище в Алеппо,408908
20180106192213,en,796875897,A Tangled Web,//en.wikipedia.org/wiki/A Tangled Web,"{'any': 0.64533106960951, 'human': 0.64448217317487, 'mt': 0.00084889643463497, 'mtSectionsCount': 1}",ru,89818656,В паутине,//ru.wikipedia.org/wiki/В паутине,408981
20171230103913,en,814223494,Chachacomani,//en.wikipedia.org/wiki/Chachacomani,"{'any': 0.26327272727273, 'human': 0.26327272727273, 'mt': 0, 'mtSectionsCount': 0}",ru,89835520,Чачакумани,//ru.wikipedia.org/wiki/Чачакумани,408998
20190104124447,en,845164333,London independence,//en.wikipedia.org/wiki/London independence,"{'any': 0.8347280334728, 'human': 0.54700139470014, 'mt': 0.28772663877266, 'mtSectionsCount': 12}",ru,97254098,Независимость Лондона,//ru.wikipedia.org/wiki/Независимость Лондона,409154
20180217200455,en,816726733,Slender Man stabbing,//en.wikipedia.org/wiki/Slender Man stabbing,"{'any': 0.98604844867079, 'human': 0.48396612757687, 'mt': 0.50208232109391, 'mtSectionsCount': 41}",ru,90991833,Участник:WeeKee/SMn stabbing,//ru.wikipedia.org/wiki/Участник:WeeKee/SMn stabbing (1),409201
20171227164952,en,787999529,Siege of Aleppo (1980),//en.wikipedia.org/wiki/Siege of Aleppo (1980),"{'any': 0.6471268800617, 'human': 0.64404165059776, 'mt': 0.0030852294639414, 'mtSectionsCount': 3}",ru,89897548,Бойня в Алеппо (1980),//ru.wikipedia.org/wiki/Бойня в Алеппо (1980),409209
20171225015254,en,790294119,Conospermum,//en.wikipedia.org/wiki/Conospermum,"{'any': 0.51985028739473, 'human': 0.38738136612752, 'mt': 0.13246892126721, 'mtSectionsCount': 8}",ru,89834438,Conospermum,//ru.wikipedia.org/wiki/Conospermum,409216
20171224102102,en,778457281,Uniqueness,//en.wikipedia.org/wiki/Uniqueness,"{'any': 1.0687022900763, 'human': 1.0610687022901, 'mt': 0.0076335877862595, 'mtSectionsCount': 1}",ru,89832834,Уникальность,//ru.wikipedia.org/wiki/Уникальность,409324
20171224134802,en,804691315,Ferredoxin—NADP(+) reductase,//en.wikipedia.org/wiki/Ferredoxin—NADP(+) reductase,"{'any': 0.63310175725378, 'human': 0.59337964854924, 'mt': 0.039722108704536, 'mtSectionsCount': 7}",ru,89836310,Ферредоксин—НАДФ(+) редуктаза,//ru.wikipedia.org/wiki/Ферредоксин—НАДФ(+) редуктаза,409337
20171224111231,en,811718049,Second World,//en.wikipedia.org/wiki/Second World,"{'any': 0.80276448697501, 'human': 0.7979797979798, 'mt': 0.0047846889952153, 'mtSectionsCount': 2}",ru,89833686,Второй мир,//ru.wikipedia.org/wiki/Второй мир,409343
